station_id,stationname,date,daytype,rides
40970,Cicero-Forest Park,2016-01-06,W,1464
40380,Clark/Lake,2016-01-06,W,20428
40430,Clinton-Forest Park,2016-01-06,W,3966
40230,Cumberland,2016-01-06,W,4509
40590,Damen/Milwaukee,2016-01-06,W,6672
40320,Division/Milwaukee,2016-01-06,W,6437
40390,Forest Park,2016-01-06,W,3498
40490,Grand/Milwaukee,2016-01-06,W,2592
40980,Harlem-Forest Park,2016-01-06,W,1226
40750,Harlem-O'Hare,2016-01-06,W,3028
40810,Medical Center,2016-01-06,W,3298
40550,Irving Park-O'Hare,2016-01-06,W,4485
40070,Jackson/Dearborn,2016-01-06,W,7597
41280,Jefferson Park,2016-01-06,W,6863
40250,Kedzie-Homan-Forest Park,2016-01-06,W,2357
41340,LaSalle,2016-01-06,W,2725
41020,Logan Square,2016-01-06,W,7080
40790,Monroe/Dearborn,2016-01-06,W,7635
41330,Montrose-O'Hare,2016-01-06,W,2284
40180,Oak Park-Forest Park,2016-01-06,W,1782
40890,O'Hare Airport,2016-01-06,W,9266
40920,Pulaski-Forest Park,2016-01-06,W,1905
40470,Racine,2016-01-06,W,2581
40820,Rosemont,2016-01-06,W,5996
40350,UIC-Halsted,2016-01-06,W,3073
40370,Washington/Dearborn,2016-01-06,W,11948
40670,Western/Milwaukee,2016-01-06,W,5351
40220,Western-Forest Park,2016-01-06,W,1687
41240,Addison-O'Hare,2016-01-07,W,2957
40010,Austin-Forest Park,2016-01-07,W,1983
40060,Belmont-O'Hare,2016-01-07,W,5308
40570,California/Milwaukee,2016-01-07,W,5056
41410,Chicago/Milwaukee,2016-01-07,W,4477
40970,Cicero-Forest Park,2016-01-07,W,1413
40380,Clark/Lake,2016-01-07,W,20422
40430,Clinton-Forest Park,2016-01-07,W,3803
40230,Cumberland,2016-01-07,W,4401
40590,Damen/Milwaukee,2016-01-07,W,6817
40320,Division/Milwaukee,2016-01-07,W,6444
40390,Forest Park,2016-01-07,W,3439
40490,Grand/Milwaukee,2016-01-07,W,2730
40980,Harlem-Forest Park,2016-01-07,W,1194
40750,Harlem-O'Hare,2016-01-07,W,2998
40810,Medical Center,2016-01-07,W,3325
40550,Irving Park-O'Hare,2016-01-07,W,4502
40070,Jackson/Dearborn,2016-01-07,W,7682
41280,Jefferson Park,2016-01-07,W,6824
40250,Kedzie-Homan-Forest Park,2016-01-07,W,2339
41340,LaSalle,2016-01-07,W,2759
41020,Logan Square,2016-01-07,W,7184
40790,Monroe/Dearborn,2016-01-07,W,7806
41330,Montrose-O'Hare,2016-01-07,W,2265
40180,Oak Park-Forest Park,2016-01-07,W,1774
40890,O'Hare Airport,2016-01-07,W,9828
40920,Pulaski-Forest Park,2016-01-07,W,1893
40470,Racine,2016-01-07,W,2500
40820,Rosemont,2016-01-07,W,5983
40350,UIC-Halsted,2016-01-07,W,3236
40370,Washington/Dearborn,2016-01-07,W,11634
40670,Western/Milwaukee,2016-01-07,W,5329
40220,Western-Forest Park,2016-01-07,W,1766
41240,Addison-O'Hare,2016-01-08,W,2944
40010,Austin-Forest Park,2016-01-08,W,1938
40060,Belmont-O'Hare,2016-01-08,W,5456
40570,California/Milwaukee,2016-01-08,W,5300
41410,Chicago/Milwaukee,2016-01-08,W,4568
40970,Cicero-Forest Park,2016-01-08,W,1445
40380,Clark/Lake,2016-01-08,W,20082
40430,Clinton-Forest Park,2016-01-08,W,3884
40230,Cumberland,2016-01-08,W,4229
40590,Damen/Milwaukee,2016-01-08,W,7017
40320,Division/Milwaukee,2016-01-08,W,6587
40390,Forest Park,2016-01-08,W,3411
40490,Grand/Milwaukee,2016-01-08,W,2780
40980,Harlem-Forest Park,2016-01-08,W,1102
40750,Harlem-O'Hare,2016-01-08,W,2921
40810,Medical Center,2016-01-08,W,3209
40550,Irving Park-O'Hare,2016-01-08,W,4549
40070,Jackson/Dearborn,2016-01-08,W,6865
41280,Jefferson Park,2016-01-08,W,6702
40250,Kedzie-Homan-Forest Park,2016-01-08,W,2429
41340,LaSalle,2016-01-08,W,2667
41020,Logan Square,2016-01-08,W,7274
40790,Monroe/Dearborn,2016-01-08,W,7676
41330,Montrose-O'Hare,2016-01-08,W,2350
40180,Oak Park-Forest Park,2016-01-08,W,1770
40890,O'Hare Airport,2016-01-08,W,9793
40920,Pulaski-Forest Park,2016-01-08,W,1992
40470,Racine,2016-01-08,W,2581
40820,Rosemont,2016-01-08,W,5713
40350,UIC-Halsted,2016-01-08,W,3173
40370,Washington/Dearborn,2016-01-08,W,11470
40670,Western/Milwaukee,2016-01-08,W,5401
40220,Western-Forest Park,2016-01-08,W,1780
41240,Addison-O'Hare,2016-01-09,A,1282
40010,Austin-Forest Park,2016-01-09,A,823
40060,Belmont-O'Hare,2016-01-09,A,3108
40570,California/Milwaukee,2016-01-09,A,2793
41410,Chicago/Milwaukee,2016-01-09,A,1809
40970,Cicero-Forest Park,2016-01-09,A,883
40380,Clark/Lake,2016-01-09,A,4775
40430,Clinton-Forest Park,2016-01-09,A,1413
40230,Cumberland,2016-01-09,A,1721
40590,Damen/Milwaukee,2016-01-09,A,4319
40320,Division/Milwaukee,2016-01-09,A,2973
40390,Forest Park,2016-01-09,A,1485
40490,Grand/Milwaukee,2016-01-09,A,1420
40980,Harlem-Forest Park,2016-01-09,A,571
40750,Harlem-O'Hare,2016-01-09,A,1361
40810,Medical Center,2016-01-09,A,930
40550,Irving Park-O'Hare,2016-01-09,A,2264
40070,Jackson/Dearborn,2016-01-09,A,2429
41280,Jefferson Park,2016-01-09,A,3429
40250,Kedzie-Homan-Forest Park,2016-01-09,A,1469
41340,LaSalle,2016-01-09,A,1039
41020,Logan Square,2016-01-09,A,3859
40790,Monroe/Dearborn,2016-01-09,A,1862
41330,Montrose-O'Hare,2016-01-09,A,1070
40180,Oak Park-Forest Park,2016-01-09,A,621
40890,O'Hare Airport,2016-01-09,A,8166
40920,Pulaski-Forest Park,2016-01-09,A,1347
40470,Racine,2016-01-09,A,1029
40820,Rosemont,2016-01-09,A,2714
40350,UIC-Halsted,2016-01-09,A,1547
40370,Washington/Dearborn,2016-01-09,A,4759
40670,Western/Milwaukee,2016-01-09,A,2380
40220,Western-Forest Park,2016-01-09,A,921
41240,Addison-O'Hare,2016-01-10,U,887
40010,Austin-Forest Park,2016-01-10,U,502
40060,Belmont-O'Hare,2016-01-10,U,2164
40570,California/Milwaukee,2016-01-10,U,1773
41410,Chicago/Milwaukee,2016-01-10,U,1291
40970,Cicero-Forest Park,2016-01-10,U,628
40380,Clark/Lake,2016-01-10,U,3265
40430,Clinton-Forest Park,2016-01-10,U,1090
40230,Cumberland,2016-01-10,U,1060
40590,Damen/Milwaukee,2016-01-10,U,2819
40320,Division/Milwaukee,2016-01-10,U,2012
40390,Forest Park,2016-01-10,U,962
40490,Grand/Milwaukee,2016-01-10,U,1034
40980,Harlem-Forest Park,2016-01-10,U,316
40750,Harlem-O'Hare,2016-01-10,U,856
40810,Medical Center,2016-01-10,U,702
40550,Irving Park-O'Hare,2016-01-10,U,1640
40070,Jackson/Dearborn,2016-01-10,U,1613
41280,Jefferson Park,2016-01-10,U,2376
40250,Kedzie-Homan-Forest Park,2016-01-10,U,1031
41340,LaSalle,2016-01-10,U,711
41020,Logan Square,2016-01-10,U,2696
40790,Monroe/Dearborn,2016-01-10,U,1281
41330,Montrose-O'Hare,2016-01-10,U,771
40180,Oak Park-Forest Park,2016-01-10,U,350
40890,O'Hare Airport,2016-01-10,U,8148
40920,Pulaski-Forest Park,2016-01-10,U,961
40470,Racine,2016-01-10,U,625
40820,Rosemont,2016-01-10,U,1933
40350,UIC-Halsted,2016-01-10,U,1162
40370,Washington/Dearborn,2016-01-10,U,3060
40670,Western/Milwaukee,2016-01-10,U,1488
40220,Western-Forest Park,2016-01-10,U,681
41240,Addison-O'Hare,2016-01-11,W,2749
40010,Austin-Forest Park,2016-01-11,W,1865
40060,Belmont-O'Hare,2016-01-11,W,5284
40570,California/Milwaukee,2016-01-11,W,4680
41410,Chicago/Milwaukee,2016-01-11,W,4150
40970,Cicero-Forest Park,2016-01-11,W,1206
40380,Clark/Lake,2016-01-11,W,19335
40430,Clinton-Forest Park,2016-01-11,W,4115
40230,Cumberland,2016-01-11,W,4271
40590,Damen/Milwaukee,2016-01-11,W,5897
40320,Division/Milwaukee,2016-01-11,W,6141
40390,Forest Park,2016-01-11,W,3294
40490,Grand/Milwaukee,2016-01-11,W,2594
40980,Harlem-Forest Park,2016-01-11,W,1070
40750,Harlem-O'Hare,2016-01-11,W,2819
40810,Medical Center,2016-01-11,W,3140
40550,Irving Park-O'Hare,2016-01-11,W,4258
40070,Jackson/Dearborn,2016-01-11,W,7566
41280,Jefferson Park,2016-01-11,W,6464
40250,Kedzie-Homan-Forest Park,2016-01-11,W,2113
41340,LaSalle,2016-01-11,W,2945
41020,Logan Square,2016-01-11,W,6812
40790,Monroe/Dearborn,2016-01-11,W,7295
41330,Montrose-O'Hare,2016-01-11,W,2182
40180,Oak Park-Forest Park,2016-01-11,W,1733
40890,O'Hare Airport,2016-01-11,W,9440
40920,Pulaski-Forest Park,2016-01-11,W,1594
40470,Racine,2016-01-11,W,2443
40820,Rosemont,2016-01-11,W,5393
40350,UIC-Halsted,2016-01-11,W,7331
40370,Washington/Dearborn,2016-01-11,W,11392
40670,Western/Milwaukee,2016-01-11,W,4971
40220,Western-Forest Park,2016-01-11,W,1572
41240,Addison-O'Hare,2016-01-12,W,2767
40010,Austin-Forest Park,2016-01-12,W,1939
40060,Belmont-O'Hare,2016-01-12,W,5321
40570,California/Milwaukee,2016-01-12,W,4913
41410,Chicago/Milwaukee,2016-01-12,W,4347
40970,Cicero-Forest Park,2016-01-12,W,1300
40380,Clark/Lake,2016-01-12,W,19343
40430,Clinton-Forest Park,2016-01-12,W,4027
40230,Cumberland,2016-01-12,W,4367
40590,Damen/Milwaukee,2016-01-12,W,6054
40320,Division/Milwaukee,2016-01-12,W,6340
40390,Forest Park,2016-01-12,W,3347
40490,Grand/Milwaukee,2016-01-12,W,2710
40980,Harlem-Forest Park,2016-01-12,W,1148
40750,Harlem-O'Hare,2016-01-12,W,2919
40810,Medical Center,2016-01-12,W,3145
40550,Irving Park-O'Hare,2016-01-12,W,4277
40070,Jackson/Dearborn,2016-01-12,W,7626
41280,Jefferson Park,2016-01-12,W,6536
40250,Kedzie-Homan-Forest Park,2016-01-12,W,2100
41340,LaSalle,2016-01-12,W,3033
41020,Logan Square,2016-01-12,W,6958
40790,Monroe/Dearborn,2016-01-12,W,7580
41330,Montrose-O'Hare,2016-01-12,W,2199
40180,Oak Park-Forest Park,2016-01-12,W,1783
40890,O'Hare Airport,2016-01-12,W,8751
40920,Pulaski-Forest Park,2016-01-12,W,1677
40470,Racine,2016-01-12,W,2409
40820,Rosemont,2016-01-12,W,5577
40350,UIC-Halsted,2016-01-12,W,7413
40370,Washington/Dearborn,2016-01-12,W,11584
40670,Western/Milwaukee,2016-01-12,W,5315
40220,Western-Forest Park,2016-01-12,W,1599
41240,Addison-O'Hare,2016-01-13,W,2831
40010,Austin-Forest Park,2016-01-13,W,1907
40060,Belmont-O'Hare,2016-01-13,W,5435
40570,California/Milwaukee,2016-01-13,W,4956
41410,Chicago/Milwaukee,2016-01-13,W,4332
40970,Cicero-Forest Park,2016-01-13,W,1298
40380,Clark/Lake,2016-01-13,W,19856
40430,Clinton-Forest Park,2016-01-13,W,4309
40230,Cumberland,2016-01-13,W,4392
40590,Damen/Milwaukee,2016-01-13,W,6260
40320,Division/Milwaukee,2016-01-13,W,6183
40390,Forest Park,2016-01-13,W,3481
40490,Grand/Milwaukee,2016-01-13,W,2710
40980,Harlem-Forest Park,2016-01-13,W,1122
40750,Harlem-O'Hare,2016-01-13,W,2954
40810,Medical Center,2016-01-13,W,3267
40550,Irving Park-O'Hare,2016-01-13,W,4433
40070,Jackson/Dearborn,2016-01-13,W,7793
41280,Jefferson Park,2016-01-13,W,6652
40250,Kedzie-Homan-Forest Park,2016-01-13,W,2164
41340,LaSalle,2016-01-13,W,3089
41020,Logan Square,2016-01-13,W,7187
40790,Monroe/Dearborn,2016-01-13,W,7676
41330,Montrose-O'Hare,2016-01-13,W,2264
40180,Oak Park-Forest Park,2016-01-13,W,1738
40890,O'Hare Airport,2016-01-13,W,8611
40920,Pulaski-Forest Park,2016-01-13,W,1697
40470,Racine,2016-01-13,W,2450
40820,Rosemont,2016-01-13,W,5625
40350,UIC-Halsted,2016-01-13,W,7631
40370,Washington/Dearborn,2016-01-13,W,11806
40670,Western/Milwaukee,2016-01-13,W,5263
40220,Western-Forest Park,2016-01-13,W,1649
41240,Addison-O'Hare,2016-01-14,W,3056
40010,Austin-Forest Park,2016-01-14,W,2095
40060,Belmont-O'Hare,2016-01-14,W,5873
40570,California/Milwaukee,2016-01-14,W,5166
41410,Chicago/Milwaukee,2016-01-14,W,4582
40970,Cicero-Forest Park,2016-01-14,W,1499
40380,Clark/Lake,2016-01-14,W,20825
40430,Clinton-Forest Park,2016-01-14,W,4000
40230,Cumberland,2016-01-14,W,4546
40590,Damen/Milwaukee,2016-01-14,W,6752
40320,Division/Milwaukee,2016-01-14,W,6544
40390,Forest Park,2016-01-14,W,3667
40490,Grand/Milwaukee,2016-01-14,W,2938
40980,Harlem-Forest Park,2016-01-14,W,1268
40750,Harlem-O'Hare,2016-01-14,W,3197
40810,Medical Center,2016-01-14,W,3166
40550,Irving Park-O'Hare,2016-01-14,W,4602
40070,Jackson/Dearborn,2016-01-14,W,8224
41280,Jefferson Park,2016-01-14,W,7020
40250,Kedzie-Homan-Forest Park,2016-01-14,W,2348
41340,LaSalle,2016-01-14,W,2943
41020,Logan Square,2016-01-14,W,7463
40790,Monroe/Dearborn,2016-01-14,W,7981
41330,Montrose-O'Hare,2016-01-14,W,2409
40180,Oak Park-Forest Park,2016-01-14,W,1955
40890,O'Hare Airport,2016-01-14,W,9743
40920,Pulaski-Forest Park,2016-01-14,W,1855
40470,Racine,2016-01-14,W,2582
40820,Rosemont,2016-01-14,W,6022
40350,UIC-Halsted,2016-01-14,W,7616
40370,Washington/Dearborn,2016-01-14,W,11993
40670,Western/Milwaukee,2016-01-14,W,5564
40220,Western-Forest Park,2016-01-14,W,1746
41240,Addison-O'Hare,2016-01-15,W,3078
40010,Austin-Forest Park,2016-01-15,W,1979
40060,Belmont-O'Hare,2016-01-15,W,5702
40570,California/Milwaukee,2016-01-15,W,5344
41410,Chicago/Milwaukee,2016-01-15,W,4596
40970,Cicero-Forest Park,2016-01-15,W,1546
40380,Clark/Lake,2016-01-15,W,20405
40430,Clinton-Forest Park,2016-01-15,W,3889
40230,Cumberland,2016-01-15,W,4369
40590,Damen/Milwaukee,2016-01-15,W,7001
40320,Division/Milwaukee,2016-01-15,W,6439
40390,Forest Park,2016-01-15,W,3423
40490,Grand/Milwaukee,2016-01-15,W,2824
40980,Harlem-Forest Park,2016-01-15,W,1191
40750,Harlem-O'Hare,2016-01-15,W,3156
40810,Medical Center,2016-01-15,W,3283
40550,Irving Park-O'Hare,2016-01-15,W,4585
40070,Jackson/Dearborn,2016-01-15,W,7009
41280,Jefferson Park,2016-01-15,W,7121
40250,Kedzie-Homan-Forest Park,2016-01-15,W,2449
41340,LaSalle,2016-01-15,W,2837
41020,Logan Square,2016-01-15,W,7502
40790,Monroe/Dearborn,2016-01-15,W,7719
41330,Montrose-O'Hare,2016-01-15,W,2313
40180,Oak Park-Forest Park,2016-01-15,W,1858
40890,O'Hare Airport,2016-01-15,W,11062
40920,Pulaski-Forest Park,2016-01-15,W,1965
40470,Racine,2016-01-15,W,2551
40820,Rosemont,2016-01-15,W,5976
40350,UIC-Halsted,2016-01-15,W,7349
40370,Washington/Dearborn,2016-01-15,W,11806
40670,Western/Milwaukee,2016-01-15,W,5536
40220,Western-Forest Park,2016-01-15,W,1794
41240,Addison-O'Hare,2016-01-16,A,1294
40010,Austin-Forest Park,2016-01-16,A,855
40060,Belmont-O'Hare,2016-01-16,A,3139
40570,California/Milwaukee,2016-01-16,A,2839
41410,Chicago/Milwaukee,2016-01-16,A,1888
40970,Cicero-Forest Park,2016-01-16,A,930
40380,Clark/Lake,2016-01-16,A,5080
40430,Clinton-Forest Park,2016-01-16,A,1348
40230,Cumberland,2016-01-16,A,1661
40590,Damen/Milwaukee,2016-01-16,A,4638
40320,Division/Milwaukee,2016-01-16,A,3283
40390,Forest Park,2016-01-16,A,1397
40490,Grand/Milwaukee,2016-01-16,A,1377
40980,Harlem-Forest Park,2016-01-16,A,587
40750,Harlem-O'Hare,2016-01-16,A,1208
40810,Medical Center,2016-01-16,A,967
40550,Irving Park-O'Hare,2016-01-16,A,2388
40070,Jackson/Dearborn,2016-01-16,A,2538
41280,Jefferson Park,2016-01-16,A,3311
40250,Kedzie-Homan-Forest Park,2016-01-16,A,1549
41340,LaSalle,2016-01-16,A,1116
41020,Logan Square,2016-01-16,A,4075
40790,Monroe/Dearborn,2016-01-16,A,2064
41330,Montrose-O'Hare,2016-01-16,A,1121
40180,Oak Park-Forest Park,2016-01-16,A,621
40890,O'Hare Airport,2016-01-16,A,7934
40920,Pulaski-Forest Park,2016-01-16,A,1412
40470,Racine,2016-01-16,A,913
40820,Rosemont,2016-01-16,A,2976
40350,UIC-Halsted,2016-01-16,A,2043
40370,Washington/Dearborn,2016-01-16,A,4958
40670,Western/Milwaukee,2016-01-16,A,2497
40220,Western-Forest Park,2016-01-16,A,979
41240,Addison-O'Hare,2016-01-17,U,742
40010,Austin-Forest Park,2016-01-17,U,493
40060,Belmont-O'Hare,2016-01-17,U,2014
40570,California/Milwaukee,2016-01-17,U,1578
41410,Chicago/Milwaukee,2016-01-17,U,1139
40970,Cicero-Forest Park,2016-01-17,U,567
40380,Clark/Lake,2016-01-17,U,2981
40430,Clinton-Forest Park,2016-01-17,U,999
40230,Cumberland,2016-01-17,U,1001
40590,Damen/Milwaukee,2016-01-17,U,2494
40320,Division/Milwaukee,2016-01-17,U,1833
40390,Forest Park,2016-01-17,U,838
40490,Grand/Milwaukee,2016-01-17,U,895
40980,Harlem-Forest Park,2016-01-17,U,329
40750,Harlem-O'Hare,2016-01-17,U,736
40810,Medical Center,2016-01-17,U,594
40550,Irving Park-O'Hare,2016-01-17,U,1497
40070,Jackson/Dearborn,2016-01-17,U,1640
41280,Jefferson Park,2016-01-17,U,2280
40250,Kedzie-Homan-Forest Park,2016-01-17,U,989
41340,LaSalle,2016-01-17,U,647
41020,Logan Square,2016-01-17,U,2396
40790,Monroe/Dearborn,2016-01-17,U,1337
41330,Montrose-O'Hare,2016-01-17,U,668
40180,Oak Park-Forest Park,2016-01-17,U,320
40890,O'Hare Airport,2016-01-17,U,7408
40920,Pulaski-Forest Park,2016-01-17,U,845
40470,Racine,2016-01-17,U,602
40820,Rosemont,2016-01-17,U,1962
40350,UIC-Halsted,2016-01-17,U,1105
40370,Washington/Dearborn,2016-01-17,U,2939
40670,Western/Milwaukee,2016-01-17,U,1474
40220,Western-Forest Park,2016-01-17,U,568
41240,Addison-O'Hare,2016-01-18,W,1516
40010,Austin-Forest Park,2016-01-18,W,883
40060,Belmont-O'Hare,2016-01-18,W,3431
40570,California/Milwaukee,2016-01-18,W,2762
41410,Chicago/Milwaukee,2016-01-18,W,2449
40970,Cicero-Forest Park,2016-01-18,W,759
40380,Clark/Lake,2016-01-18,W,8949
40430,Clinton-Forest Park,2016-01-18,W,2163
40230,Cumberland,2016-01-18,W,2315
40590,Damen/Milwaukee,2016-01-18,W,3748
